doc_id,path,size_bytes,mtime,sha1
171125039.txt,datos/core/171125039.txt,11223,1752593356,b36f9cef45b396b632472fe4d602910c35be5b11
290317299.txt,datos/core/290317299.txt,31413,1752593519,27ae1ca6c2fe56b352ada96cc7eb96451b65dad6
7637102.txt,datos/core/7637102.txt,73041,1752593101,9b4b6888c768b4d8ceb999ec0148c82dd688c344
69950750.txt,datos/core/69950750.txt,26858,1752593036,fd162a270521a89b7bff6f9d30e20c60f7919648
99229745.txt,datos/core/99229745.txt,49697,1752593507,38abbf230409b90181dc520653a82b1d5d59c197
25177039.txt,datos/core/25177039.txt,40708,1752593037,e4b7fc4d551c4cb1b0ae1a3ae915886178f53417
150649147.txt,datos/core/150649147.txt,35115,1752593475,34f9c36ae1b31d4af79d9cbf7fbbf2e5af1f8744
132572199.txt,datos/core/132572199.txt,7633,1752593028,f0b86fb6963714a567dc48acedc3f74e02c3e4ee
86577389.txt,datos/core/86577389.txt,200109,1752593033,ab960e1b9a96c90a1faab94f24208f609bc95c5d
14369486.txt,datos/core/14369486.txt,58954,1752593035,28663e70d76934044d59e12374ae8354620ba033
86659156.txt,datos/core/86659156.txt,26990,1752593297,93b28a028af2e95a49bdc981bad51d644445abfb
159372847.txt,datos/core/159372847.txt,18526,1752593039,cbc4a92ac2073811b10549ae46d1a51afcad2fee
268456381.txt,datos/core/268456381.txt,7851,1752593336,625f4343a0b104f8f819868683af667433eb87c4
63544070.txt,datos/core/63544070.txt,104421,1752593031,d3ea978b6625755549a954533bab449b3bd90331
86573909.txt,datos/core/86573909.txt,80751,1752593061,6d47ec1fa706ddc4323a226bdfb3283690cbe314
276403792.txt,datos/core/276403792.txt,81916,1752593352,d3b409035c60c5f66926526600ec86c931d34232
25383507.txt,datos/core/25383507.txt,139204,1752593322,39d719b7ce8ee1574eb831dc27563a29e58eddb9
18467480.txt,datos/core/18467480.txt,59172,1752593037,450bb63a11e960282398510e7b6cae1cd3a51969
11736058.txt,datos/core/11736058.txt,230769,1752593505,20e0dd743fbbf2b837fffde64fbaa3a1092e093d
160308297.txt,datos/core/160308297.txt,29325,1752593037,352e4cd120ff2f5b0b5538f206161bbf8962910c
86697114.txt,datos/core/86697114.txt,51264,1752593512,970fb9efe027602b661afa0a7f47f0143b0beccf
149740642.txt,datos/core/149740642.txt,242457,1752593046,b0e2d31341a7756c9cae239c4e1f5d501d4aa52b
126828275.txt,datos/core/126828275.txt,45748,1752593027,6134f30963f24dee0af503a260cb99a29ede06c4
152824122.txt,datos/core/152824122.txt,60768,1752593224,563531415cf615f3d89ee2048f9ea442df776a69
173063376.txt,datos/core/173063376.txt,206686,1752593405,22a65192c2869a3ef87c3c02a7da29039cf4ed22
85602968.txt,datos/core/85602968.txt,9176,1752593062,aa8a5433583e69fd9d2500dedcd30d8a14eeeca4
86790761.txt,datos/core/86790761.txt,43094,1752593286,8752cea964a32af730e124ecd125c371a2feceea
174787883.txt,datos/core/174787883.txt,749980,1752593302,43d31859cd3984590f9acc14e5f816745e42a441
157411609.txt,datos/core/157411609.txt,23225,1752593433,2e734c0f36be5c28d4d7935fc281ba3bbe324f60
107366847.txt,datos/core/107366847.txt,42608,1752593526,921e5556ae477974e27e0e91c1f7f9811157cc6d
86575331.txt,datos/core/86575331.txt,150258,1752593058,8fa7f847ce0834adaadc76dabcac3fa8a02f33cb
168488928.txt,datos/core/168488928.txt,1821,1752593029,b8555634039cb2e1c6b1a776c2cd3a571c4e466e
130238568.txt,datos/core/130238568.txt,47999,1752593034,297fa7a6110ae6b9707837051a8c2bcc9fbb58ac
70560911.txt,datos/core/70560911.txt,12588,1752593115,22195ff19b655a1d318bf6f54f894d7d68afcc98
11814658.txt,datos/core/11814658.txt,55169,1752593037,2c223d04b4133ccee8317bec50f2f37fc6259746
46816517.txt,datos/core/46816517.txt,31021,1752593024,7180a87dae9788c1ff1420ae738be8be3626cde5
79370474.txt,datos/core/79370474.txt,195013,1752593025,330028b78f80c1fffa5cdccb5c5d530e61d5cfb0
164733388.txt,datos/core/164733388.txt,92069,1752593108,b873d398c1c0b191553c620a379141b11f7c6dc8
27126154.txt,datos/core/27126154.txt,90662,1752593309,cdebe9b999d2a406a0507e581be6e6aab713d88f
171004126.txt,datos/core/171004126.txt,35179,1752593278,12118537d18e0991e29ee06c7727e11126cf64c3
122478274.txt,datos/core/122478274.txt,40861,1752593199,2dd4a294f3d1b500038188b52e1bf5bf0953a37e
11657556.txt,datos/core/11657556.txt,80588,1752593031,a0a526566f00bc38b82a71c3337c3a512c1c7fb3
169639474.txt,datos/core/169639474.txt,36232,1752593024,f9e2318d52d889f7ca834e311ee65575f8282a32
120340179.txt,datos/core/120340179.txt,182623,1752593193,b9a28fc15ab4c9e0b3b0955e57a58fb7d9d3c020
143279906.txt,datos/core/143279906.txt,85427,1752593186,170fcd620aa06224298c58ab28b97f960b5f2f3a
268544562.txt,datos/core/268544562.txt,74157,1752593315,7ba24f677dcf9ba43d605e2190b6394f2f44fca7
126179115.txt,datos/core/126179115.txt,175053,1752593055,65fab151bba2aa23479dfc286867abe79a31889d
127910476.txt,datos/core/127910476.txt,51895,1752593345,e36a63c64d62b449abf23eb7713d32b18413ddd7
99229337.txt,datos/core/99229337.txt,38086,1752593219,d90032d9f6d2c466f18df1a36f7648d7d2bcd658
136531811.txt,datos/core/136531811.txt,33281,1752593489,cb0566728a3e67c4e0c20c2b4e38918650771afd
143495281.txt,datos/core/143495281.txt,36862,1752593044,b06c0fb52fc1d7d0b0688c288cb00564491e30f4
158646821.txt,datos/core/158646821.txt,33096,1752593422,fcd6a0e99ff1d699ab79365a2944aaff5e368eec
238639048.txt,datos/core/238639048.txt,73384,1752593030,a78313a46d0facc23e701ae428766a8820f14f99
33164474.txt,datos/core/33164474.txt,106211,1752593364,90287ecc2842ed13cc0049cd195272830e95d7ce
145358979.txt,datos/core/145358979.txt,17024,1752593490,7a2c876bc74d417c765892c72d3a9adaa23c3379
160178808.txt,datos/core/160178808.txt,58243,1752593213,68609dd2b04c606b50be994583a1b5b9dabca8ff
121243445.txt,datos/core/121243445.txt,144842,1752593054,d77afd1f958617ec647819d56e0ca127816167a9
39627180.txt,datos/core/39627180.txt,1044399,1752593026,e1fab1226b719432dbde37997f13d37a416e526b
18394982.txt,datos/core/18394982.txt,47216,1752593035,6a19cf661f16c2d0affe442212f5742e9e8168b6
46203491.txt,datos/core/46203491.txt,114081,1752593038,bf52af9383c77b5e5594a832840d2ef10ecc801d
46736210.txt,datos/core/46736210.txt,204512,1752593229,f80567496ad51e02b8ac96defdc76489a7e02601
74200954.txt,datos/core/74200954.txt,28974,1752593026,daa5b742327f870f7efbc30d92f42408bf46ab3a
86591934.txt,datos/core/86591934.txt,2046,1752593027,00b96d885000069199ebde37a032d058afdd7f81
153516222.txt,datos/core/153516222.txt,11636,1752593485,d2dd4a1762a72983ba8aa77da08a19ce42125185
87544297.txt,datos/core/87544297.txt,20433,1752593491,698529439b75127169f9206ed73548cfa6d3c673
8799495.txt,datos/core/8799495.txt,50339,1752593076,c7d94f92e710af49fb05eb6c202018c3349659a5
171998310.txt,datos/core/171998310.txt,15535,1752593516,c0cbe4c648e5e4f8a4ee2b348bfa4061e3290e0a
154894206.txt,datos/core/154894206.txt,13012,1752593042,60227614464cb152ef624266cce103924ad74375
150842690.txt,datos/core/150842690.txt,62400,1752593205,e7a79ab6b6f038a0cc13e9a62b027ce0a1c82ffa
30734710.txt,datos/core/30734710.txt,6948,1752593168,ffeb48a37468dd149b14b80a82a30a41160b1e1f
154211880.txt,datos/core/154211880.txt,60781,1752593037,b8a2225e23b68b372b979345f08204b0feb87646
120344109.txt,datos/core/120344109.txt,109125,1752593333,b9c3c6cf5a912274162a2816f7c911da3a28898d
168936813.txt,datos/core/168936813.txt,315,1752593419,d5a156a40300aebd5b5b1b74f29f225f30c8ca48
170266322.txt,datos/core/170266322.txt,57027,1752593469,4ac696df6fd5f0b1bc183fb48b2222838b5c58dc
75031726.txt,datos/core/75031726.txt,30550,1752593217,4f30853e5d25c85adb205b52e058fe24aab0bdff
148391015.txt,datos/core/148391015.txt,18839,1752593456,fc1571c386ddc4f6b627564a39f673275ca391fc
133029750.txt,datos/core/133029750.txt,72130,1752593073,d78e9dba676b8bb11fb46c8b0d4f7166075f7556
11576644.txt,datos/core/11576644.txt,47780,1752593108,08a2fbf4e51ff993ea2cf5b9e5e2781fb56ab9d8
167826575.txt,datos/core/167826575.txt,67574,1752593037,e07564598dc0b05ed52664756e3eb9e40cc9fdb9
11466244.txt,datos/core/11466244.txt,23944,1752593028,c3ee82bf07de58c5794a3d17256c285bcec10dce
149942907.txt,datos/core/149942907.txt,11140,1752593025,ae09f3a02bef00b8a3c486aa7741870349c9fc03
268502802.txt,datos/core/268502802.txt,39079,1752593033,db044139830c77b8d5752e2dbd4b783702f11b61
129125578.txt,datos/core/129125578.txt,38594,1752593052,51ea1e79e88db04f66a0334e4b81a70f98eba295
69508514.txt,datos/core/69508514.txt,94575,1752593025,04b3dc7f01142c755a476feed813e2bf994d28b1
76316748.txt,datos/core/76316748.txt,79353,1752593026,b114e9c2fe9363e146b101decd168f3de3b33eff
171886661.txt,datos/core/171886661.txt,43104,1752593354,5fbfb90a2f3dc72785f722a8cb3fbef0a294757c
7668937.txt,datos/core/7668937.txt,31844,1752593026,7d7454bd49a600f3cb7d9b64dd2b797176c9436c
84086296.txt,datos/core/84086296.txt,14483,1752593030,15d0efdedbcba7844c7a25ec7b46401518e35965
109888835.txt,datos/core/109888835.txt,9308,1752593333,d95707cc24b9730a3a156aae6f66d307a9b739af
89393278.txt,datos/core/89393278.txt,41451,1752593116,0918f968df43eaa393ff45334b3e683c79c97117
172506561.txt,datos/core/172506561.txt,63423,1752593358,003cd29e47aa1ac49624b462f2bfc1f201381c18
82314345.txt,datos/core/82314345.txt,33168,1752593027,e64a10122989342fb77455540f087a053bcd4000
77586582.txt,datos/core/77586582.txt,50720,1752593480,04c028ffb932cb47d7c1e0f2cc75886c22e55761
7780358.txt,datos/core/7780358.txt,36683,1752593059,e82ea6bfaa939cad126f0c548e3e970a4f49d84f
154128514.txt,datos/core/154128514.txt,298016,1752593025,a3ca246a7699a0019b4be7b0e22f79f7fa46d58e
14216342.txt,datos/core/14216342.txt,2386,1752593184,589297f85309145a894fc338b9d4c6f0fbc117fc
129525315.txt,datos/core/129525315.txt,251059,1752593205,6b8185a73e4fb5eedc059f29ce7acec9d71d0fe4
148765706.txt,datos/core/148765706.txt,142804,1752593036,a338e412ad8d394f175a7b3b49813c7ecb762b48
10696465.txt,datos/core/10696465.txt,56305,1752593096,024243faf1a617def918fd9f9a82c8f883c2a0a9
233603851.txt,datos/core/233603851.txt,100301,1752593283,da45f3b861d8484a587f179427d7952fa5b2e125
112797264.txt,datos/core/112797264.txt,110899,1752593208,5ef0959a8aa651539deeb11e7492461113006558
153208251.txt,datos/core/153208251.txt,72044,1752593037,9c2dbeac0dfb1eb386e6c5e9ab367e1f969c6b23
150654795.txt,datos/core/150654795.txt,41120,1752593059,f01fa596ac438699207c1ee0c44f3af97b76c526
71618186.txt,datos/core/71618186.txt,151221,1752593470,95418db0873f2c352b37242b1ecffd8b92417a99
74972488.txt,datos/core/74972488.txt,20371,1752593126,50dd28217bd1fb6c4e14c666984386c414774367
275400367.txt,datos/core/275400367.txt,15312,1752593312,2110795d8a4ea47a713832d470725ecaf6ca78e5
125975433.txt,datos/core/125975433.txt,65991,1752593033,b35712907396006cad2680b7e1ac45023c1c14c1
86584370.txt,datos/core/86584370.txt,10350,1752593094,61523035183e3b87995669b03a4478513b353fec
86666845.txt,datos/core/86666845.txt,50151,1752593224,74da3d73f5c8ff6abdd0c9b1e925df1219278052
41068136.txt,datos/core/41068136.txt,57663,1752593278,42adb47bd4805c512d91a555c215d72c9997d77b
148696959.txt,datos/core/148696959.txt,21893,1752593500,1a55d669670229d930673a78ca2f12efcdb94ad2
128017027.txt,datos/core/128017027.txt,1567,1752593153,f0ae14165d09532fbee2dd1da968973e45942738
122837505.txt,datos/core/122837505.txt,174338,1752593343,16f80ba63821c466e776c5dfea5d308f56dc78f9
14217580.txt,datos/core/14217580.txt,86084,1752593038,45ca0d71d27512449ea35626fe8d3e659f58f793
145052740.txt,datos/core/145052740.txt,33365,1752593440,063ffc81188c275f392b37a51b37017b17f44dac
36363166.txt,datos/core/36363166.txt,353430,1752593117,6ab10c54f43429eaeedd59b32372d1354d06443d
154781110.txt,datos/core/154781110.txt,9021,1752593041,37ca63ee3a0fb3fb15a461ea8727e3232d751f84
11055232.txt,datos/core/11055232.txt,57917,1752593034,20ba0bc06ac657f0d2f5bce0f8c50e7726c3e9a4
46480490.txt,datos/core/46480490.txt,70067,1752593489,06bbae6db8ef156df74b8ed79655ff6e2c0b60b2
134369397.txt,datos/core/134369397.txt,306460,1752593503,c5e961b3578e19d50740f18fd93b3f1f97bcf183
122600614.txt,datos/core/122600614.txt,29273,1752593036,5c7fe232ad6e8f8f9d7f67246588bb817e4387fa
156482844.txt,datos/core/156482844.txt,2724,1752593191,cb93594c031ba8b617f091917c02c597ed512fb3
135543241.txt,datos/core/135543241.txt,38720,1752593423,71cfe8f740c96f0314f18e14b99a70af859c9002
129493876.txt,datos/core/129493876.txt,1442,1752593084,e317745850fd442d7166162b240f12427fb27de1
11003003.txt,datos/core/11003003.txt,76100,1752593030,3cdf13d0595cb72621af7aa69e8e146c3abdc266
103759216.txt,datos/core/103759216.txt,47883,1752593189,ab7d2fc8d3b293115b43bf66f6076be944763197
145359090.txt,datos/core/145359090.txt,20270,1752593325,6e1ea289cdfb9dae53a719ac73035d63a4c9a5ea
139626763.txt,datos/core/139626763.txt,45729,1752593033,49dbff833c9c8b868266b057b8775dbb5e239da3
10165277.txt,datos/core/10165277.txt,122906,1752593304,09f2063cc2ec9faed3ee49d09467ed3f9ae22bd2
207828.txt,datos/core/207828.txt,191841,1752593331,d40f5185e14de2aacf7e8b5a7ab6e5539ec4e330
82290199.txt,datos/core/82290199.txt,46430,1752593042,bdbbea4dc35161502c4608a29371860f40766390
275742892.txt,datos/core/275742892.txt,4713,1752593526,ff192862e6dc9ca2ba992460956f1866bee071ed
154153406.txt,datos/core/154153406.txt,55900,1752593163,4353088d71d624f2363f066c482df441936a1434
79371441.txt,datos/core/79371441.txt,108031,1752593046,78a485d87ffd9b124f700703bbb558cfc5bdb603
129300426.txt,datos/core/129300426.txt,119439,1752593340,96c95fe3b20bf00fbb39d4c1590b98a27b6f2cdf
268682214.txt,datos/core/268682214.txt,37609,1752593414,0e1cc0514c69780158803b5f8095e2b75cb0c278
77971840.txt,datos/core/77971840.txt,18967,1752593185,a2afe8333e928764f38064e7277eba27870fd407
46403505.txt,datos/core/46403505.txt,111441,1752593514,30e9f972919dcc74b8997bcafb5eed8c672dcd8c
37082206.txt,datos/core/37082206.txt,51268,1752593293,52bcc8559ca09b9963063e838143e4d2f104868b
159071152.txt,datos/core/159071152.txt,2243,1752593135,e5c4555519647df0b193c5b40eb94872a8e532c5
128399943.txt,datos/core/128399943.txt,42991,1752593036,a1799c113f99e7ff4f568c05f132034b629d923b
95223818.txt,datos/core/95223818.txt,77549,1752593155,d44824181a3f543d965465104f207ee23c01cfab
40943907.txt,datos/core/40943907.txt,65834,1752593030,983ba80410a5f618a86051a8fc0b12f2f1769ac3
68617380.txt,datos/core/68617380.txt,23099,1752593428,45fe7942e2b98b878d7e8be5fc31e2dbe6237b3e
65409773.txt,datos/core/65409773.txt,19255,1752593210,06559b526e932a2779618ae0bec1ec730417ecae
71056421.txt,datos/core/71056421.txt,24914,1752593220,a442fdbeaba8403bcb02a63a9fa8fb7348f85593
171002373.txt,datos/core/171002373.txt,57138,1752593440,b9068031caa5ba54d0ec3954a363a5e2e4eed9d2
154851770.txt,datos/core/154851770.txt,5695,1752593440,bf2e9c7f21b43b4ddff0b446aa895125e0f4f6b9
168951558.txt,datos/core/168951558.txt,49549,1752593317,e1959f613c18e41522bd226deeeeebec9bda05c2
157900231.txt,datos/core/157900231.txt,109225,1752593159,57ec6063891b9e59370de023e9a64d0aa0de2a7d
71131333.txt,datos/core/71131333.txt,17005,1752593028,d808904980be33c7b1b5690772debd9bfcfb6e9b
145607489.txt,datos/core/145607489.txt,73429,1752593487,c8856c2dac69b4e82beb89183f1d8baae3dd6513
150427290.txt,datos/core/150427290.txt,52539,1752593498,3850135ebed1dba6b958682aa8c9b4b3b818f752
63478252.txt,datos/core/63478252.txt,101417,1752593029,447ad3d9caf3e8091f98e9a62fbd3ec7c361f5e2
163015853.txt,datos/core/163015853.txt,181534,1752593037,2214bfd8dd1edaf68c96283149490b25b68ce62e
128586165.txt,datos/core/128586165.txt,21452,1752593029,08d30af5977d03c4b1dccf0c2300f0998cf304df
129560034.txt,datos/core/129560034.txt,64232,1752593037,5a0722a33e3b887b1c057f35fc70157c7ad7ca65
85709255.txt,datos/core/85709255.txt,37036,1752593028,54173c4b24be9627725090f3d7a6add9b57083dd
11368429.txt,datos/core/11368429.txt,30252,1752593037,6431bb9c60274f673e06e390e1c30a6002b232d3
85382676.txt,datos/core/85382676.txt,29083,1752593030,6a8ec65cb273063ce08886a51badac686b2e7958
79382780.txt,datos/core/79382780.txt,47687,1752593468,580dc6ac89be7513551273886658a2dad6f3f717
45524728.txt,datos/core/45524728.txt,219970,1752593024,45300531e05f6a2401997977173356377043ad68
129733715.txt,datos/core/129733715.txt,37486,1752593034,f684d159dbd65f1eb6dfadce72c4289789e7047f
154862890.txt,datos/core/154862890.txt,80122,1752593035,7d68527f08d4d72fda36f6a03e745ce4eae9c511
58037327.txt,datos/core/58037327.txt,81668,1752593030,b7b7590c517a4af96204b3420042bd51cbd7bfd5
85784678.txt,datos/core/85784678.txt,198710,1752593033,9594aef5cadb55a63d2bf5f01b65ac5c98d70160
112796288.txt,datos/core/112796288.txt,150814,1752593035,acb4b875a68d3eff36ddb87f1ba529ad0c4fa5a2
39554923.txt,datos/core/39554923.txt,354937,1752593026,1eb1c59acc59bf31efc2d560936cdf3d33d22521
135058160.txt,datos/core/135058160.txt,11893,1752593275,1855ec13565049ce4eac2f882f6b9d756bd2f60b
82303114.txt,datos/core/82303114.txt,135643,1752593479,5b0803a27a5d4adea512f6e2e87b9d9b98441412
268507189.txt,datos/core/268507189.txt,24626,1752593359,9a4a08f4b66ac3e693cff5cfd355a51354e95617
149205524.txt,datos/core/149205524.txt,115009,1752593123,36f2eafa9e660c7d217cbcf901251b5f115bf9fc
45974436.txt,datos/core/45974436.txt,401927,1752593196,eff1f2ca492b36643a213fdc14378242ccb7e4b0
74913793.txt,datos/core/74913793.txt,21654,1752593136,db1197bdf431976ab38eaf428fff915fee7465af
125468636.txt,datos/core/125468636.txt,18977,1752593049,fb1e8b48553810e2e33107033552f49ca6a0b41a
84082633.txt,datos/core/84082633.txt,69654,1752593514,479366238b4c0b66c340c9b23af98e7af5f35017
163531808.txt,datos/core/163531808.txt,28317,1752593045,664711523270c46bab98580ac89010226070a877
85384138.txt,datos/core/85384138.txt,126410,1752593236,2b09d1ef65e366911a83e67fa8c746a94d8d06e2
151279110.txt,datos/core/151279110.txt,103937,1752593316,8416ac890b0b64bdae4241f9ead41fd155b57afa
168123727.txt,datos/core/168123727.txt,77203,1752593029,63b7bb9c0def52774fa7bbd7fab51b4ddcb969c8
7770876.txt,datos/core/7770876.txt,2914,1752593118,6a68ad161a5b4e521aecb2b3edd971d77057f213
86584411.txt,datos/core/86584411.txt,175903,1752593192,4664c0c42fd10be34933287bc9ae43c618040b26
160211234.txt,datos/core/160211234.txt,63831,1752593365,a3e8cc0e4a55e3bd7e13fb0536bef5c328914f8b
158698860.txt,datos/core/158698860.txt,124161,1752593051,90d89b98eaf172c8f77d6b9cbf54d770411f6833
129090334.txt,datos/core/129090334.txt,83782,1752593300,8b848d1c5cc20db4e282d9597bf68d06fcd0d8c6
160206345.txt,datos/core/160206345.txt,223397,1752593027,c43c02c8f6036a8f68776f92ad05be8c4b3bc089
57104994.txt,datos/core/57104994.txt,206226,1752593039,946a0d5356c1a61760b851d66fc63be6f61361f6
3007701.txt,datos/core/3007701.txt,15665,1752593039,fc848901c3fcc01048c6c133eb3580b96ba53a0d
5869963.txt,datos/core/5869963.txt,132365,1752593040,227521c2b58edde3781668f435bdca31503bd60c
207741.txt,datos/core/207741.txt,225010,1752593032,e6b031e8898197d551eb9932f64face6ef3297d9
275360457.txt,datos/core/275360457.txt,4974,1752593035,7497e8c5744a9bfcc127587591d3131a40406201
152292537.txt,datos/core/152292537.txt,27897,1752593455,ef8300a41b49150d739d995694d3c3174ec8e6e8
107421081.txt,datos/core/107421081.txt,71450,1752593345,7be10339508fd7736a1a1253b8c572cf950a89aa
173062540.txt,datos/core/173062540.txt,38456,1752593413,3e824a38750dbc82baf0b0d35755a3767e4da3ca
175079.txt,datos/core/175079.txt,7830,1752593039,257d5096277ae8dec1cc77e5f8d4d252816e7f66
84092078.txt,datos/core/84092078.txt,12069,1752593034,9526d2f1ab7d6d125c8dbfc0dbf63a85df12b323
163394663.txt,datos/core/163394663.txt,78361,1752593446,74d5bd6328de4696b610dfe72c532ea134882b8f
129100149.txt,datos/core/129100149.txt,46421,1752593030,0787cd52ff4f3594c24eb384301f58a1a970dcce
68637983.txt,datos/core/68637983.txt,33869,1752593291,22914c230ea3c825390a9cb6b93d26690cbda5aa
125970930.txt,datos/core/125970930.txt,90492,1752593203,0797e4fc648935e9b7b023120228dd2c2d0a0339
46336582.txt,datos/core/46336582.txt,119089,1752593428,262af666188b75735d5dc3ecb570d0cd270161b9
14041064.txt,datos/core/14041064.txt,221602,1752593027,bc6fc2f9c8d6dd3c3a1eb0589480e25f1c27adb4
84083868.txt,datos/core/84083868.txt,1880,1752593449,7c489a2c8f0a2780c001085cb6d060dc2b9e18fc
7149613.txt,datos/core/7149613.txt,594,1752593126,ae14241ae7ebcbbefa3f5dee056cc3d8992cb6f6
9957185.txt,datos/core/9957185.txt,52787,1752593036,7ff21b937b24bf492c0e7786dd11044189149a51
25370081.txt,datos/core/25370081.txt,11452,1752593032,08115b740c93175be58cad140ccc32f92eb931e2
154025115.txt,datos/core/154025115.txt,254845,1752593028,0b272d9874666d1b3f0bc1b97f48fcfd20f66a71
158949783.txt,datos/core/158949783.txt,59635,1752593035,6615329492065dba589d93799f9fc84ef70f6441
157895760.txt,datos/core/157895760.txt,7824,1752593030,c6d44b9a2c6dfc482d6e5a33e3eabbc01e1e6c4c
14218437.txt,datos/core/14218437.txt,76546,1752593301,40e895f4e3635d89b5ad5d5c82dc27bf3c5ae141
45245812.txt,datos/core/45245812.txt,59148,1752593030,d9cca2ac72fb146694fb4e807fa4b9078ec5bdc9
64747355.txt,datos/core/64747355.txt,61315,1752593078,0bfc318bdcb0c401d20650874761f7ba9c123037
95388541.txt,datos/core/95388541.txt,6906,1752593209,c1600b935c01ab9645b6664754f6963a4ce0a02e
126828291.txt,datos/core/126828291.txt,60583,1752593029,2414864b929315211dddfa67f05b8410a2103a4d
82319492.txt,datos/core/82319492.txt,12130,1752593024,c6e4e0a7867d0c4a876c7ab2e507b1caafc10e55
276463292.txt,datos/core/276463292.txt,33109,1752593508,88155679b5951cf114633bcd01735c754297d806
268474078.txt,datos/core/268474078.txt,72636,1752593269,35e1b98e5c2e5be6c519090f881a76c02a2954ae
125970828.txt,datos/core/125970828.txt,88460,1752593507,d8d29f7b1ac3c86713b510b3ad2b6037b2610682
138265263.txt,datos/core/138265263.txt,34845,1752593069,f5c9d1a792a7012cd871abc634bdb1261674b3e2
74778005.txt,datos/core/74778005.txt,45892,1752593441,f44c105866e5fa8c0bde3236dd04716cdf923187
139662848.txt,datos/core/139662848.txt,153442,1752593436,fbd775ce445ccf10bb39b9e02c60f77b19a6a224
275398047.txt,datos/core/275398047.txt,10556,1752593505,4ed42faea8f06cb3270f76eb36591e889c48fe8c
39097950.txt,datos/core/39097950.txt,6305,1752593099,db3dadfb61824c582d5dfde023f705e4ddb9ab47
11751303.txt,datos/core/11751303.txt,8647,1752593486,fecf21a7d09988ba8c1894d8f8e8e26c0bebf31f
85656598.txt,datos/core/85656598.txt,40974,1752593027,948842827b4fec6f2c2db994dbb1688625dcaf02
33243635.txt,datos/core/33243635.txt,23340,1752593056,cf15526a006be69e218515daf708d65e6cdfbfea
134525581.txt,datos/core/134525581.txt,22933,1752593033,7a2ff1dfac1a52262580775731040aa45d07a7aa
268530705.txt,datos/core/268530705.txt,64594,1752593032,99bd8d231cf160c752a1cf5a8db3c9edcaec86f5
46426777.txt,datos/core/46426777.txt,106345,1752593109,464aa6465ce3192db450c7af2c114683f9a36eae
148378986.txt,datos/core/148378986.txt,34192,1752593178,08c3fb0d0fa44834dd98ddac5fc781af1f50ccc1
7697461.txt,datos/core/7697461.txt,56568,1752593173,16d8b84685c452708b94a520cd2490cb10d0402f
133711642.txt,datos/core/133711642.txt,111228,1752593306,2c09972df83c6285d29ed245d53122287c240c7d
122751671.txt,datos/core/122751671.txt,103247,1752593469,cf0bbdba7a71e9f7efe5cff0a189cfce1488a09b
148774922.txt,datos/core/148774922.txt,13587,1752593031,2f52e29da1ab2f9d0b4f7a43c1d18625c2f4ab86
86570477.txt,datos/core/86570477.txt,4722,1752593026,a6dae14437845180f844ab1a92c7399ed94fa639
126452371.txt,datos/core/126452371.txt,6539,1752593034,a677091d076f6a84b3df318bf49084fc87d1d27a
123832236.txt,datos/core/123832236.txt,19844,1752593296,da8a410971d386dd8170ce8afe37f0e40cb7ebc7
153841474.txt,datos/core/153841474.txt,132458,1752593490,34f2e5756cf71c48368c8f598fe68b0bb0cacb2f
126882755.txt,datos/core/126882755.txt,54693,1752593030,a4bb2cbce237004c602465e877e7d49e4229605d
135029726.txt,datos/core/135029726.txt,35457,1752593024,de9513f7ba4f3f1f070b9d0fab136abef5d3907a
158949570.txt,datos/core/158949570.txt,41327,1752593066,5131d713f4819af225fa60656ffee21afc54c323
98797168.txt,datos/core/98797168.txt,23354,1752593115,7e83015eb5bcd3961ed3f7bb6e467e0119d074e1
14221864.txt,datos/core/14221864.txt,62848,1752593136,eb2ebc2fe222dc7158a94c499c4905a37d4a6134
126358225.txt,datos/core/126358225.txt,45390,1752593186,a910463cd89cca50f0841dcef508196e18bc7a8f
238624741.txt,datos/core/238624741.txt,139002,1752593503,db6e1dfe4a2eabfb35c1621cba9e31fab2b4f2bb
82303074.txt,datos/core/82303074.txt,11920,1752593028,425479a0f1cf47d56894f0666c8c36a024079fcf
198097.txt,datos/core/198097.txt,114794,1752593078,3baa1b18f4f872cc46d0ecd8572fdfdceeb13cac
7640115.txt,datos/core/7640115.txt,16324,1752593100,ff6111f6c604e5e32742e1f100de671775ec478e
39374347.txt,datos/core/39374347.txt,17508,1752593434,8c71eaa675756ffbb886538c274f7b77f1390c36
10727178.txt,datos/core/10727178.txt,50478,1752593363,717e6e4d9eb8d6ae41cca0bf49d17d560dc47105
157286835.txt,datos/core/157286835.txt,38500,1752593475,eea16cb677b67dd7e06a7916f3f48285f37b9de9
275731824.txt,datos/core/275731824.txt,7180,1752593345,d43326c8446a7762ceaa3202bf3541aed8683c61
75784230.txt,datos/core/75784230.txt,47803,1752593051,059a4087311830725aacd40fb7e2fc4b95966054
113588478.txt,datos/core/113588478.txt,38896,1752593036,8e35d4ca20ded765c8f6d1402c29471524044cf3
84100147.txt,datos/core/84100147.txt,75560,1752593024,b7a1c84688358544a1157a2b2cec0430d42ac7f9
291183765.txt,datos/core/291183765.txt,79624,1752593511,4402f0db21e797741ce7135608233291a2f97e40
160772171.txt,datos/core/160772171.txt,57662,1752593026,1c28dbfb209738efd2a9448865a752141e98d117
138357589.txt,datos/core/138357589.txt,27588,1752593033,2e936ff369ab321845d11717b327261412374f9f
